   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 distributions.py:7074(randint_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7131(zipf_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7178(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:7231(skellam_gen)
        1    0.000    0.000    0.000    0.000 distributions.py:782(rv_continuous)
       85    0.057    0.001    3.960    0.047 distributions.py:986(__init__)
      196    1.510    0.008    4.267    0.022 doccer.py:12(docformat)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
      196    0.743    0.004    1.380    0.007 doccer.py:71(indentcount_lines)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:26(dok_matrix)
        1    0.000    0.000    0.007    0.007 downloader.py:1112(DownloaderGUI)
        1    0.000    0.000    0.000    0.000 downloader.py:1836(_DownloadThread)
        1    0.000    0.000    0.000    0.000 downloader.py:187(Package)
        1    0.000    0.000    0.000    0.000 downloader.py:263(Collection)
        1    0.000    0.000    0.000    0.000 downloader.py:301(DownloaderMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:304(StartCollectionMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:307(FinishCollectionMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:310(StartPackageMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:313(FinishPackageMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:316(StartDownloadMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:319(FinishDownloadMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:322(StartUnzipMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:325(FinishUnzipMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:328(UpToDateMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:331(StaleMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:334(ErrorMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:343(ProgressMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:346(SelectDownloadDirMessage)
        1    0.000    0.000    0.000    0.000 downloader.py:354(Downloader)
        1    0.000    0.000    0.000    0.000 downloader.py:396(__init__)
        1    0.010    0.010    0.153    0.153 downloader.py:68(<module>)
        1    0.000    0.000    0.000    0.000 downloader.py:897(default_download_dir)
        1    0.000    0.000    0.000    0.000 downloader.py:962(DownloaderShell)
        1    0.000    0.000    0.000    0.000 drt.py:1045(DrtParser)
        1    0.000    0.000    0.000    0.000 drt.py:144(DRS)
        1    0.000    0.000    0.000    0.000 drt.py:31(DrtTokens)
        1    0.000    0.000    0.000    0.000 drt.py:362(DrtAbstractVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:378(DrtIndividualVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:381(DrtFunctionVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:384(DrtEventVariableExpression)
        1    0.000    0.000    0.000    0.000 drt.py:387(DrtConstantExpression)
        1    0.000    0.000    0.000    0.000 drt.py:391(DrtProposition)
        1    0.000    0.000    0.000    0.000 drt.py:439(DrtNegatedExpression)
        1    0.000    0.000    0.000    0.000 drt.py:454(DrtLambdaExpression)
        1    0.000    0.000    0.000    0.000 drt.py:46(AbstractDrs)
        1    0.000    0.000    0.000    0.000 drt.py:479(DrtBinaryExpression)
        1    0.000    0.000    0.000    0.000 drt.py:502(DrtBooleanExpression)
        1    0.000    0.000    0.000    0.000 drt.py:505(DrtOrExpression)
        1    0.000    0.000    0.000    0.000 drt.py:514(DrtEqualityExpression)
        1    0.000    0.000    0.000    0.000 drt.py:518(DrtConcatenation)
        1    0.000    0.000    0.000    0.000 drt.py:651(DrtApplicationExpression)
        1    0.000    0.000    0.000    0.000 drt.py:673(PossibleAntecedents)
        1    0.000    0.000    0.000    0.000 drt.py:698(AnaphoraResolutionException)
        1    0.000    0.000    0.000    0.000 drt.py:774(DrsDrawer)
        1    0.177    0.177    0.217    0.217 drt.py:9(<module>)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
       13    0.000    0.000    0.000    0.000 dual.py:50(register_func)
        1    0.000    0.000    0.000    0.000 dumper.py:2(<module>)
        1    0.000    0.000    0.000    0.000 dumper.py:27(SafeDumper)
        1    0.000    0.000    0.000    0.000 dumper.py:45(Dumper)
        1    0.000    0.000    0.000    0.000 dumper.py:9(BaseDumper)
        1    0.000    0.000    0.000    0.000 earleychart.py:113(FeatureIncrementalChart)
        1    0.000    0.000    0.000    0.000 earleychart.py:161(CompleteFundamentalRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:173(CompleterRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:180(ScannerRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:187(PredictorRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:190(FilteredCompleteFundamentalRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:202(FeatureCompleteFundamentalRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:214(FeatureCompleterRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:217(FeatureScannerRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:220(FeaturePredictorRule)
        1    0.000    0.000    0.000    0.000 earleychart.py:249(IncrementalChartParser)
        1    0.007    0.007    0.007    0.007 earleychart.py:27(<module>)
        1    0.000    0.000    0.000    0.000 earleychart.py:335(EarleyChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:340(IncrementalTopDownChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:344(IncrementalBottomUpChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:348(IncrementalBottomUpLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:352(IncrementalLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:381(FeatureIncrementalChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:393(FeatureEarleyChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:397(FeatureIncrementalTopDownChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:401(FeatureIncrementalBottomUpChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:405(FeatureIncrementalBottomUpLeftCornerChartParser)
        1    0.000    0.000    0.000    0.000 earleychart.py:48(IncrementalChart)
        1    0.000    0.000    0.000    0.000 em.py:15(EMClusterer)
        1    0.000    0.000    0.000    0.000 em.py:8(<module>)
        1    0.000    0.000    0.000    0.000 emitter.py:14(EmitterError)
        1    0.000    0.000    0.000    0.000 emitter.py:17(ScalarAnalysis)
        1    0.000    0.000    0.000    0.000 emitter.py:31(Emitter)
        1    0.000    0.000    0.000    0.000 emitter.py:9(<module>)
        1    0.000    0.000    0.000    0.000 error.py:2(<module>)
        1    0.000    0.000    0.000    0.000 error.py:4(Mark)
        1    0.000    0.000    0.000    0.000 error.py:45(YAMLError)
        1    0.000    0.000    0.000    0.000 error.py:48(MarkedYAMLError)
        1    0.000    0.000    0.000    0.000 escprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 escprober.py:33(EscCharSetProber)
        1    0.000    0.000    0.000    0.000 escsm.py:28(<module>)
        1    0.000    0.000    0.000    0.000 eucjpprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 eucjpprober.py:36(EUCJPProber)
        1    0.003    0.003    0.003    0.003 eucjpprober.py:37(__init__)
        2    0.000    0.000    0.000    0.000 eucjpprober.py:44(reset)
        1    0.007    0.007    0.013    0.013 eucjpprober.py:51(feed)
        1    0.000    0.000    0.000    0.000 euckrfreq.py:41(<module>)
        1    0.000    0.000    0.000    0.000 euckrprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 euckrprober.py:33(EUCKRProber)
        1    0.000    0.000    0.000    0.000 euckrprober.py:34(__init__)
        1    0.000    0.000    0.000    0.000 euctwfreq.py:44(<module>)
        1    0.000    0.000    0.000    0.000 euctwprober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 euctwprober.py:33(EUCTWProber)
        1    0.000    0.000    0.000    0.000 euctwprober.py:34(__init__)
        1    0.000    0.000    0.000    0.000 evaluate.py:149(Assignment)
        1    0.007    0.007    0.033    0.033 evaluate.py:15(<module>)
        1    0.000    0.000    0.000    0.000 evaluate.py:275(Model)
        1    0.000    0.000    0.000    0.000 evaluate.py:31(Error)
        1    0.000    0.000    0.000    0.000 evaluate.py:33(Undefined)
        1    0.000    0.000    0.000    0.000 evaluate.py:96(Valuation)
        1    0.000    0.000    0.000    0.000 events.py:15(NodeEvent)
        1    0.000    0.000    0.000    0.000 events.py:21(CollectionStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:31(CollectionEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:36(StreamStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:4(<module>)
        1    0.000    0.000    0.000    0.000 events.py:4(Event)
        1    0.000    0.000    0.000    0.000 events.py:42(StreamEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:45(DocumentStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:54(DocumentEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:61(AliasEvent)
        1    0.000    0.000    0.000    0.000 events.py:64(ScalarEvent)
        1    0.000    0.000    0.000    0.000 events.py:75(SequenceStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:78(SequenceEndEvent)
        1    0.000    0.000    0.000    0.000 events.py:81(MappingStartEvent)
        1    0.000    0.000    0.000    0.000 events.py:84(MappingEndEvent)
        1    0.080    0.080    0.083    0.083 exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:12(ServerError)
        1    0.000    0.000    0.000    0.000 exceptions.py:16(ConnectionError)
        1    0.000    0.000    0.000    0.000 exceptions.py:20(BusyLoadingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:24(InvalidResponse)
        1    0.000    0.000    0.000    0.000 exceptions.py:28(ResponseError)
        1    0.000    0.000    0.000    0.000 exceptions.py:32(DataError)
        1    0.000    0.000    0.000    0.000 exceptions.py:36(PubSubError)
        1    0.000    0.000    0.000    0.000 exceptions.py:4(RedisError)
        1    0.000    0.000    0.000    0.000 exceptions.py:40(WatchError)
        1    0.000    0.000    0.000    0.000 exceptions.py:44(NoScriptError)
        1    0.000    0.000    0.000    0.000 exceptions.py:48(ExecAbortError)
        1    0.003    0.003    0.003    0.003 exceptions.py:8(AuthenticationError)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.010    0.010 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1415(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1427(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1481(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1497(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:222(_fromnxfunction)
        9    0.000    0.000    0.010    0.001 extras.py:239(__init__)
        9    0.000    0.000    0.010    0.001 extras.py:243(getdoc)
        1    0.003    0.003    0.003    0.003 featstruct.py:102(FeatStruct)
        1    0.000    0.000    0.000    0.000 featstruct.py:1227(_UnificationFailure)
        1    0.000    0.000    0.000    0.000 featstruct.py:1340(_UnificationFailureError)
        1    0.000    0.000    0.000    0.000 featstruct.py:1666(SubstituteBindingsSequence)
        1    0.000    0.000    0.000    0.000 featstruct.py:1685(FeatureValueTuple)
        1    0.000    0.000    0.000    0.000 featstruct.py:1696(FeatureValueSet)
        1    0.000    0.000    0.000    0.000 featstruct.py:1710(FeatureValueUnion)
        1    0.000    0.000    0.000    0.000 featstruct.py:1738(FeatureValueConcat)
        1    0.000    0.000    0.000    0.000 featstruct.py:1779(Feature)
        2    0.000    0.000    0.000    0.000 featstruct.py:1784(__init__)
        1    0.000    0.000    0.000    0.000 featstruct.py:1840(SlashFeature)
        1    0.000    0.000    0.023    0.023 featstruct.py:1844(RangeFeature)
        1    0.000    0.000    0.000    0.000 featstruct.py:1865(CustomFeatureValue)
        1    0.003    0.003    0.350    0.350 featstruct.py:1898(FeatStructParser)
       15    0.000    0.000    0.000    0.000 featstruct.py:545(_check_frozen)
        1    0.000    0.000    0.000    0.000 featstruct.py:564(FeatDict)
        1    0.000    0.000    0.000    0.000 featstruct.py:869(FeatList)
        1    0.000    0.000    0.670    0.670 featstruct.py:90(<module>)
        1    0.003    0.003    0.003    0.003 featurechart.py:13(<module>)
        1    0.000    0.000    0.000    0.000 featurechart.py:149(FeatureChart)
        1    0.000    0.000    0.000    0.000 featurechart.py:230(FeatureFundamentalRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:284(FeatureSingleEdgeFundamentalRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:314(FeatureTopDownInitRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:321(FeatureTopDownPredictRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:35(FeatureTreeEdge)
        1    0.000    0.000    0.000    0.000 featurechart.py:374(FeatureBottomUpPredictRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:386(FeatureBottomUpPredictCombineRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:410(FeatureEmptyPredictRule)
        1    0.000    0.000    0.000    0.000 featurechart.py:436(FeatureChartParser)
